|cell_zid|geometry|adm_zid|adm_name|okrug_name|sub_ter|okrug_id|area|customers_cnt_home|customers_cnt_job|customers_cnt_day|customers_cnt_move|served|blocked|predicted
753|50217|POLYGON ((36.98426072502807 55.31078072257468, 36.98420243001631 55.31527232039443, 36.99207830338982 55.31530531719662, 36.9921357083709 55.31081371388217, 36.98426072502807 55.31078072257468))|216|Роговское|Троицкий административный округ|Новая Москва|572.0|178218314.8871|26|14|31|0|0|0|0.10249307479224372
754|50827|POLYGON ((36.98420243001631 55.31527232039443, 36.9841441186685 55.31976391430104, 36.99202088232207 55.31979691659922, 36.99207830338982 55.31530531719662, 36.98420243001631 55.31527232039443))|216|Роговское|Троицкий административный округ|Новая Москва|572.0|178218314.8871|23|0|11|0|0|0|0.09418282548476449
755|39672|POLYGON ((37.29972261588765 55.22186868582628, 37.29970005268427 55.22636050413826, 37.30755861842644 55.22637314870617, 37.30758029639367 55.22188132938725, 37.29972261588765 55.22186868582628))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|23|10|19|0|0|0|0.10249307479224372
756|39673|POLYGON ((37.30758029639367 55.22188132938725, 37.30755861842644 55.22637314870617, 37.31541719022859 55.22638528830667, 37.31543798296286 55.2218934669685, 37.30758029639367 55.22188132938725))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|16|14|18|0|0|0|0.10249307479224372
757|40103|POLYGON ((37.29970005268427 55.22636050413826, 37.29967748316777 55.23085231911612, 37.30753693438322 55.2308649668844, 37.30755861842644 55.22637314870617, 37.29970005268427 55.22636050413826))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|42|31|61|0|0|0|0.10249307479224372
758|40104|POLYGON ((37.30755861842644 55.22637314870617, 37.30753693438322 55.2308649668844, 37.31539639166643 55.23087710850461, 37.31541719022859 55.22638528830667, 37.30755861842644 55.22637314870617))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|46|28|55|0|0|0|0.10249307479224372
759|40105|POLYGON ((37.31541719022859 55.22638528830667, 37.31539639166643 55.23087710850461, 37.32325585476967 55.23088874397588, 37.32327576784854 55.22639692184242, 37.31541719022859 55.22638528830667))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|13|19|26|0|0|0|0.10249307479224372
760|40547|POLYGON ((37.30753693438322 55.2308649668844, 37.30751524428017 55.23535678008448, 37.31537558729191 55.23536892372482, 37.31539639166643 55.23087710850461, 37.30753693438322 55.2308649668844))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|26|11|26|1|0|0|0.9750692520775623
761|40548|POLYGON ((37.31539639166643 55.23087710850461, 37.31537558729191 55.23536892372482, 37.32323593612592 55.23538056113205, 37.32325585476967 55.23088874397588, 37.31539639166643 55.23087710850461))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|20|5|14|0|0|0|0.10249307479224372
762|40549|POLYGON ((37.32325585476967 55.23088874397588, 37.32323593612592 55.23538056113205, 37.33109629053428 55.23539169230534, 37.33111532344517 55.23089987329743, 37.32325585476967 55.23088874397588))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|10|9|15|0|0|0|0.1301939058171745
763|40995|POLYGON ((37.30751524428017 55.23535678008448, 37.3074935481044 55.23984859049953, 37.31535477709267 55.2398607361605, 37.31537558729191 55.23536892372482, 37.30751524428017 55.23535678008448))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|10|5|10|0|0|0|0.11080332409972296
764|40996|POLYGON ((37.31537558729191 55.23536892372482, 37.31535477709267 55.2398607361605, 37.3232160119054 55.23987237550409, 37.32323593612592 55.23538056113205, 37.31537558729191 55.23536892372482))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|5|3|4|1|0|0|0.7119113573407202
765|40997|POLYGON ((37.32323593612592 55.23538056113205, 37.3232160119054 55.23987237550409, 37.33107725229462 55.2398835085295, 37.33109629053428 55.23539169230534, 37.32323593612592 55.23538056113205))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|18|9|19|0|0|0|0.10249307479224372
766|40998|POLYGON ((37.33109629053428 55.23539169230534, 37.33107725229462 55.2398835085295, 37.33893849801236 55.23989413523599, 37.33895665026913 55.23540231724388, 37.33109629053428 55.23539169230534))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|21|9|22|0|0|0|0.10249307479224372
767|41454|POLYGON ((37.29963232518858 55.23983593852202, 37.29960973671827 55.24432774349869, 37.30747184585627 55.24434039758153, 37.3074935481044 55.23984859049953, 37.29963232518858 55.23983593852202))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|73|31|86|2|0|0|0.9307479224376733
768|41455|POLYGON ((37.3074935481044 55.23984859049953, 37.30747184585627 55.24434039758153, 37.31533396106902 55.24435254526357, 37.31535477709267 55.2398607361605, 37.3074935481044 55.23984859049953))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|8|2|5|0|0|0|0.11357340720221604
769|41456|POLYGON ((37.31535477709267 55.2398607361605, 37.31533396106902 55.24435254526357, 37.32319608210842 55.24436418654395, 37.3232160119054 55.23987237550409, 37.31535477709267 55.2398607361605))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|21|10|22|0|0|0|0.10249307479224372
770|41457|POLYGON ((37.3232160119054 55.23987237550409, 37.32319608210842 55.24436418654395, 37.33105820872649 55.24437532142195, 37.33107725229462 55.2398835085295, 37.3232160119054 55.23987237550409))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|13|2|7|1|0|0|0.8033240997229918
771|41458|POLYGON ((37.33107725229462 55.2398835085295, 37.33105820872649 55.24437532142195, 37.33892034067952 55.24438594880024, 37.33893849801236 55.23989413523599, 37.33107725229462 55.2398835085295))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|10|3|10|0|0|0|0.11634349030470911
772|41459|POLYGON ((37.33893849801236 55.23989413523599, 37.33892034067952 55.24438594880024, 37.34678247771041 55.24439607087112, 37.34679974881487 55.23990425452632, 37.33893849801236 55.23989413523599))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|12|3|10|1|0|0|0.7839335180055402
773|41460|POLYGON ((37.34679974881487 55.23990425452632, 37.34678247771041 55.24439607087112, 37.35464461957571 55.2444056865374, 37.35466100444552 55.23991386859279, 37.34679974881487 55.23990425452632))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|14|7|17|0|0|0|0.10249307479224372
774|41461|POLYGON ((37.35466100444552 55.23991386859279, 37.35464461957571 55.2444056865374, 37.36250676602737 55.2444147957984, 37.3625222646608 55.23992297633823, 37.35466100444552 55.23991386859279))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|21|19|30|0|0|0|0.10249307479224372
775|41930|POLYGON ((37.2917476339031 55.24431458301594, 37.29172415264512 55.24880638192096, 37.29958714192799 55.24881954459378, 37.29960973671827 55.24432774349869, 37.2917476339031 55.24431458301594))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|34|9|27|2|0|0|0.9806094182825484
776|41931|POLYGON ((37.29960973671827 55.24432774349869, 37.29958714192799 55.24881954459378, 37.30745013753609 55.24883220078241, 37.30747184585627 55.24434039758153, 37.29960973671827 55.24432774349869))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|16|8|16|0|0|0|0.10249307479224372
777|41932|POLYGON ((37.30747184585627 55.24434039758153, 37.30745013753609 55.24883220078241, 37.31531313922125 55.24884435048597, 37.31533396106902 55.24435254526357, 37.30747184585627 55.24434039758153))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|15|3|11|0|0|0|0.10249307479224372
778|41933|POLYGON ((37.31533396106902 55.24435254526357, 37.31531313922125 55.24884435048597, 37.32317614673532 55.24885599370361, 37.32319608210842 55.24436418654395, 37.31533396106902 55.24435254526357))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|9|6|11|0|0|0|0.11080332409972296
779|41934|POLYGON ((37.32319608210842 55.24436418654395, 37.32317614673532 55.24885599370361, 37.33103915983015 55.24886713043459, 37.33105820872649 55.24437532142195, 37.32319608210842 55.24436418654395))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|13|4|8|0|0|0|0.10249307479224372
780|41935|POLYGON ((37.33105820872649 55.24437532142195, 37.33103915983015 55.24886713043459, 37.33890217825757 55.24887776067808, 37.33892034067952 55.24438594880024, 37.33105820872649 55.24437532142195))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|13|7|15|0|0|0|0.10249307479224372
781|41936|POLYGON ((37.33892034067952 55.24438594880024, 37.33890217825757 55.24887776067808, 37.34676520176943 55.24888788443339, 37.34678247771041 55.24439607087112, 37.33892034067952 55.24438594880024))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|24|0|12|0|0|0|0.09418282548476449
782|41937|POLYGON ((37.34678247771041 55.24439607087112, 37.34676520176943 55.24888788443339, 37.35462823011756 55.24889750169983, 37.35464461957571 55.2444056865374, 37.34678247771041 55.24439607087112))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|25|9|22|0|0|0|0.10249307479224372
783|41938|POLYGON ((37.35464461957571 55.2444056865374, 37.35462823011756 55.24889750169983, 37.36249126305379 55.24890661247674, 37.36250676602737 55.2444147957984, 37.35464461957571 55.2444056865374))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|14|8|16|0|0|0|0.10249307479224372
784|41939|POLYGON ((37.36250676602737 55.2444147957984, 37.36249126305379 55.24890661247674, 37.37035430032997 55.24891521676346, 37.37036891681731 55.24442339865351, 37.36250676602737 55.2444147957984))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|13|3|7|0|0|0|0.10249307479224372
785|41940|POLYGON ((37.37036891681731 55.24442339865351, 37.37035430032997 55.24891521676346, 37.37821734265764 55.24892331456042, 37.37823107265709 55.24443149510311, 37.37036891681731 55.24442339865351))|242|Кленовское|Троицкий административный округ|Новая Москва|572.0|117707885.59069|36|6|30|2|0|0|0.9806094182825484
